Scenario,Case,Method,Obj,Gap(%),Time(s)
"('Medium', 'Medium', 'High')",11,Heur,913204362.9824373,0.0032293945678827304,0.003749847412109375
"('Medium', 'Medium', 'High')",11,Naive,919967249.3862163,0.7438198996304668,0.0014109611511230469
"('Medium', 'Medium', 'High')",12,Relax,998952073.2445681,0.0,0.18248605728149414
"('Medium', 'Medium', 'High')",12,Heur,998985129.718204,0.003309115073813847,0.003648042678833008
"('Medium', 'Medium', 'High')",12,Naive,1006008929.7640592,0.706425934586692,0.0013587474822998047
"('Medium', 'Medium', 'High')",13,Relax,1025383838.5355928,0.0,0.1693129539489746
"('Medium', 'Medium', 'High')",13,Heur,1025411642.6706142,0.0027115831141981675,0.0036618709564208984
"('Medium', 'Medium', 'High')",13,Naive,1032341422.2922966,0.6785345638605308,0.001394033432006836
"('Medium', 'Medium', 'High')",14,Relax,1062641875.5587378,0.0,0.16701412200927734
"('Medium', 'Medium', 'High')",14,Heur,1062668783.1825837,0.002532144127275882,0.0038089752197265625
"('Medium', 'Medium', 'High')",14,Naive,1069912955.4252313,0.684245561344027,0.0014331340789794922
"('Medium', 'Medium', 'High')",15,Relax,1051179810.5225247,0.0,0.16968607902526855
"('Medium', 'Medium', 'High')",15,Heur,1051205972.5159982,0.00248882191340082,0.0046651363372802734
"('Medium', 'Medium', 'High')",15,Naive,1058190556.7386545,0.6669407218394776,0.0016193389892578125
"('Medium', 'Medium', 'High')",16,Relax,973415636.3433233,0.0,0.26205897331237793
"('Medium', 'Medium', 'High')",16,Heur,973446596.1770816,0.0031805358987797745,0.008812665939331055
"('Medium', 'Medium', 'High')",16,Naive,980366919.7834159,0.7141125723237148,0.0029120445251464844
"('Medium', 'Medium', 'High')",17,Relax,964181707.8483027,0.0,0.23478984832763672
"('Medium', 'Medium', 'High')",17,Heur,964210261.9865465,0.0029614893138262006,0.0037429332733154297
"('Medium', 'Medium', 'High')",17,Naive,971332142.3857172,0.7416065332095503,0.0013952255249023438
"('Medium', 'Medium', 'High')",18,Relax,1017762137.744043,0.0,1.2167329788208008
"('Medium', 'Medium', 'High')",18,Heur,1017788903.1674173,0.0026298309184131265,0.005292654037475586
"('Medium', 'Medium', 'High')",18,Naive,1025090932.9350667,0.7200891956217403,0.002042055130004883
"('Medium', 'Medium', 'High')",19,Relax,1090387948.8730457,0.0,0.23613715171813965
"('Medium', 'Medium', 'High')",19,Heur,1090424881.3751042,0.003387097417637186,0.005891084671020508
"('Medium', 'Medium', 'High')",19,Naive,1097100767.8337514,0.6156358356348025,0.002209901809692383
"('Medium', 'Medium', 'High')",20,Relax,889414450.3682537,0.0,0.394989013671875
"('Medium', 'Medium', 'High')",20,Heur,889437810.1925713,0.002626427343057287,0.0069522857666015625
"('Medium', 'Medium', 'High')",20,Naive,896623515.4807775,0.810540587634814,0.002276897430419922
"('Medium', 'Medium', 'High')",21,Relax,948353513.630474,0.0,0.25911593437194824
"('Medium', 'Medium', 'High')",21,Heur,948381323.807202,0.0029324694144431053,0.0037250518798828125
"('Medium', 'Medium', 'High')",21,Naive,955053448.8607262,0.7064807726186056,0.0014159679412841797
"('Medium', 'Medium', 'High')",22,Relax,1032510148.0202657,0.0,0.16939592361450195
"('Medium', 'Medium', 'High')",22,Heur,1032539657.7458413,0.0028580567108370046,0.003827810287475586
"('Medium', 'Medium', 'High')",22,Naive,1039593024.6394681,0.6859861506236117,0.0020689964294433594
"('Medium', 'Medium', 'High')",23,Relax,1036833950.7914466,0.0,0.16911792755126953
"('Medium', 'Medium', 'High')",23,Heur,1036860100.1847405,0.0025220425386356386,0.003699064254760742
"('Medium', 'Medium', 'High')",23,Naive,1043902558.6224202,0.6817492642460198,0.001444101333618164
"('Medium', 'Medium', 'High')",24,Relax,961344542.4764192,0.0,0.18233489990234375
"('Medium', 'Medium', 'High')",24,Heur,961379040.3175415,0.003588499190249039,0.004309892654418945
"('Medium', 'Medium', 'High')",24,Naive,968347012.141138,0.7284037465569229,0.0022170543670654297
"('Medium', 'Medium', 'High')",25,Relax,971562148.7776928,0.0,0.1753373146057129
"('Medium', 'Medium', 'High')",25,Heur,971588923.420306,0.0027558342661719885,0.0037009716033935547
"('Medium', 'Medium', 'High')",25,Naive,978786942.7823559,0.7436265414160598,0.0014159679412841797
"('Medium', 'Medium', 'High')",26,Relax,977274815.5511975,0.0,0.16796207427978516
"('Medium', 'Medium', 'High')",26,Heur,977302716.3206583,0.002854956355859929,0.00423121452331543
"('Medium', 'Medium', 'High')",26,Naive,983552954.5277628,0.642412848122386,0.0017218589782714844
"('Medium', 'Medium', 'High')",27,Relax,975505014.5854702,0.0,0.41761279106140137
"('Medium', 'Medium', 'High')",27,Heur,975532841.9201343,0.0028526080592144653,0.005052804946899414
"('Medium', 'Medium', 'High')",27,Naive,982509688.2559664,0.7180561417690695,0.0018129348754882812
"('Medium', 'Medium', 'High')",28,Relax,922871440.5300063,0.0,0.1859300136566162
"('Medium', 'Medium', 'High')",28,Heur,922898607.4868722,0.002943742288774772,0.0048580169677734375
"('Medium', 'Medium', 'High')",28,Naive,930259839.8070064,0.8005881374719865,0.0023279190063476562
"('Medium', 'Medium', 'High')",29,Relax,975648211.5177563,0.0,0.43636393547058105
"('Medium', 'Medium', 'High')",29,Heur,975675923.6733967,0.002840383994273262,0.011073112487792969
"('Medium', 'Medium', 'High')",29,Naive,982921016.276271,0.7454331051558823,0.0042340755462646484
"('Medium', 'Medium', 'High')",30,Relax,993304849.1482059,0.0,0.32662391662597656
"('Medium', 'Medium', 'High')",30,Heur,993334256.9022734,0.0029605970506192897,0.0070879459381103516
"('Medium', 'Medium', 'High')",30,Naive,1000588217.0879196,0.7332459864622087,0.0025238990783691406
